DiabetesSTDEV,Lila 1 and 10,pop 2010,Urban,LowIncomeTracts,Average of percent,Average of lower confidence limit,Average of upper confidence limit,Statelist,CONCAT
0,0,22591,1,1,,,,47,2883
0,0,35270,0,0,11.3625,8.8875,14.25,47,2884
0,0,67009,1,0,9.4,7.2625,11.85,47,2885
0,1,6945,0,1,11.55,8.875,14.775,47,2886
0,0,23584,0,0,9.25,6.925,12.1875,47,2887
0,0,15935,0,0,9.7125,7.375,12.625,47,2888
1,0,11391,0,1,12.7875,9.9375,16.2125,47,2889
0,0,25587,0,1,10.4875,7.8625,13.6,47,2890
0,0,7042,1,1,,,,47,2891
0,0,312311,1,0,6.2875,5,7.725,47,2892
0,0,33153,0,0,10.025,7.7375,12.8125,47,2893
1,0,12914,0,1,12.05,9.4375,15.1625,47,2894
0,1,75568,1,1,,,,47,2895
0,0,13308,0,0,9.9625,7.475,12.975,47,2896
0,0,37821,1,1,,,,47,2897
0,1,14273,1,1,,,,47,2898
0,0,13821,1,1,,,,47,2899
0,0,8978,0,1,11.3,8.5,14.725,47,2900
1,0,32727,0,1,12,9.725,14.6375,47,2901
0,0,10959,0,0,11.475,8.825,14.7,47,2902
0,0,94392,1,1,6.4875,4.9125,8.3875,47,2903
0,0,15020,0,1,10.6125,8.0625,13.6875,47,2904
0,0,18429,0,0,9.2875,6.9625,12.225,47,2905
0,0,180719,1,1,,,,47,2906
0,0,242803,1,1,,,,47,2907
1,0,12389,0,1,13.3875,10.775,16.4125,47,2908
1,0,12330,0,0,12.625,9.85,15.9125,47,2909
0,1,3958,1,1,,,,47,2910
0,1,15853,0,1,11.25,8.7875,14.125,47,2911
0,0,33481,0,1,10.125,7.7875,12.9125,47,2912
0,0,24042,0,1,9.6125,7.0625,12.7375,47,2913
0,0,18490,0,1,10.625,8.05,13.7625,47,2914
0,0,32420,1,1,,,,47,2915
0,0,63506,0,1,11.375,9.3,13.675,47,2916
0,0,12150,1,0,,,,47,2917
0,0,95535,1,1,,,,47,2918
0,0,28046,0,0,8.9,6.625,11.7,47,2919
0,0,23368,0,1,9.975,7.825,12.5,47,2920
0,0,35725,0,0,9.525,7.2875,12.3,47,2921
0,0,402002,1,0,7.7875,6.3625,9.4375,47,2922
0,0,34872,0,1,10.6875,8.1375,13.7625,47,2923
0,1,16408,1,1,,,,47,2924
0,0,7373,0,0,10.0625,7.3125,13.45,47,2925
0,0,9254,0,0,10.5875,8.2375,13.45,47,2926
0,0,204214,1,1,10.725,8.8875,12.8125,47,2927
0,0,92376,1,0,9.7375,7.7625,12,47,2928
0,0,97032,1,1,11.1875,9.1375,13.525,47,2929
0,1,22307,0,1,10.6625,7.975,14.0625,47,2930
0,0,76314,0,1,8.925,6.825,11.45,47,2931
0,0,28897,0,1,10.8125,8.125,13.9625,47,2932
0,0,24802,1,0,,,,47,2933
0,0,23177,0,1,10.2875,7.7875,13.3125,47,2934
0,0,41993,0,0,10.4125,7.8875,13.5375,47,2935
0,0,32208,0,1,9.75,7.275,12.8375,47,2936
1,1,18570,0,1,11.725,9.2625,14.65,47,2937
0,0,122397,1,0,9.0125,6.975,11.425,47,2938
0,0,128961,1,0,7.4125,5.65,9.475,47,2939
0,0,23746,1,1,,,,47,2940
0,0,84585,1,0,,,,47,2941
1,0,7058,0,0,12.3,9.5125,15.6375,47,2942
1,0,12087,0,1,11.625,9.1,14.6625,47,2943
0,0,45078,0,1,10.7875,8.325,13.6875,47,2944
0,0,437994,1,0,,,,47,2945
0,0,37575,0,1,9.6625,7.175,12.6375,47,2946
0,0,54876,0,1,10.3,7.8375,13.225,47,2947
0,0,21006,1,1,,,,47,2948
1,0,17454,0,1,12.075,9.3875,15.25,47,2949
0,0,14068,1,0,,,,47,2950
0,0,26203,1,1,,,,47,2951
0,0,41452,0,1,11.2125,8.675,14.25,47,2952
0,0,29235,0,1,10.1625,7.5875,13.325,47,2953
0,0,65464,1,0,8.9875,6.9,11.45,47,2954
0,0,18728,1,1,9.7375,7.925,11.8,48,2955
0,0,21623,1,1,10.075,8.3625,12,48,2956
0,0,175177,1,0,8.3125,7.05,9.725,48,2957
0,0,72453,1,0,7.85,6.6,9.2125,48,2958
0,0,71404,1,1,9.4875,7.9875,11.075,48,2959
0,0,425363,1,0,8.0375,7.2375,8.85,48,2960
0,1,4078,1,1,9.95,8.15,11.975,48,2961
0,0,102410,1,0,9.575,8.0875,11.275,48,2962
0,0,38431,1,0,7.85,6.5625,9.325,48,2963
0,1,7551,0,1,8.5875,6.9375,10.45,48,2964
0,0,78163,1,1,7.4,5.95,9.0875,48,2965
1,0,2266,0,0,12.375,10.2625,14.7625,48,2966
0,0,89120,0,1,8.75,7.2625,10.4375,48,2967
0,0,72797,0,1,11.0125,9.325,12.8375,48,2968
0,0,78506,0,0,8.4625,7.15,9.8875,48,2969
0,0,29872,0,0,8.1875,6.7375,9.7875,48,2970
0,0,1931249,1,0,6.55,6.1,7,48,2971
0,0,251133,1,0,7.8375,6.925,8.8,48,2972
0,0,40915,1,0,6.25,5.1125,7.55,48,2973
0,1,20318,0,1,8.825,7.2375,10.55,48,2974
0,0,75455,0,1,9.7125,8.1125,11.4375,48,2975
0,0,10570,0,1,9.55,7.7875,11.5125,48,2976
0,0,60699,0,1,9,7.45,10.7125,48,2977
0,0,41120,0,1,9.2125,7.825,10.7625,48,2978
0,0,20920,0,1,11.5625,9.725,13.5875,48,2979
0,0,13001,0,1,9.425,7.7125,11.4,48,2980
0,0,795225,1,0,8.8375,8.1,9.6,48,2981
0,0,15769,0,0,6.5375,5.225,8.025,48,2982
0,0,116901,1,0,7.775,6.5,9.1875,48,2983
0,0,11066,0,0,7.55,6.0375,9.225,48,2984
0,0,713335,1,0,7.4625,6.775,8.1625,48,2985
0,0,471221,1,1,8.1375,7.35,8.9875,48,2986
0,0,43531,0,1,8.7125,7.2875,10.35,48,2987
0,0,252264,1,0,8.075,7.2375,8.9375,48,2988
0,1,3978,0,1,11.125,9.1625,13.3,48,2989
0,0,58781,1,1,8.3,6.875,9.925,48,2990
0,0,201140,1,0,6.9,5.9125,8.0125,48,2991
0,0,44776,1,0,6.2875,5.1125,7.6625,48,2992
0,0,243231,1,1,8.8625,7.7875,10.025,48,2993
1,0,16589,0,1,12.15,9.1375,15.75,49,2994
0,0,104169,1,0,10.325,8.5,12.425,49,2995
1,0,24629,0,0,13.9375,10.8,17.5625,49,2996
1,0,14523,0,0,13.025,9.9,16.675,49,2997
1,0,24069,0,0,13.4375,10.4375,16.9125,49,2998
1,0,96319,1,1,12.65,10.5875,14.9875,49,2999
1,1,7627,0,1,12.1125,8.9125,16,49,3000
1,0,9386,0,1,13.175,9.8375,17.275,49,3001
1,0,8202,0,1,11.825,8.6625,15.6875,49,3002
1,0,46039,0,1,12.6125,10.15,15.475,49,3003
0,1,8693,1,1,11.5,8.425,15.225,49,3004
1,0,11937,0,0,13.3,10.0375,17.175,49,3005
1,0,35480,0,0,12.45,9.9125,15.3625,49,3006
0,0,23964,0,1,10.9875,8.375,14.0625,49,3007
1,0,30676,1,0,12.8875,10.0875,16.1875,49,3008
1,0,14025,0,0,11.725,8.825,15.225,49,3009
1,0,69099,0,1,12.7,10.4375,15.2125,49,3010
1,0,29211,0,0,11.925,9.35,14.975,49,3011
0,0,53498,0,1,10.1875,8.025,12.6875,49,3012
1,0,193063,1,0,12.075,10.6625,13.6125,49,3013
1,0,16372,0,0,12.55,9.5125,16.125,49,3014
1,0,21720,0,1,13.6375,10.5375,17.3375,49,3015
1,0,36743,0,1,14.8875,12.0125,18.25,49,3016
0,0,56418,1,0,10.8375,8.7875,13.175,49,3017
1,0,33107,0,1,11.6,9,14.5625,49,3018
1,0,27324,0,0,12.675,9.8,16.0375,49,3019
1,0,22113,0,1,15.0125,11.825,18.65,49,3020
1,0,62264,1,1,13.225,10.825,15.9,49,3021
0,0,28212,0,0,11.5625,8.9,14.7125,49,3022
1,0,26839,0,1,12.6875,9.975,15.875,49,3023
0,0,96189,1,0,9.125,7.35,11.1875,49,3024
1,0,13502,0,0,12.8625,9.75,16.5375,49,3025
1,0,17541,0,0,12.425,9.4625,15.875,49,3026
0,0,26233,0,0,11.5125,8.9125,14.5125,49,3027
1,0,44443,1,0,12.1875,9.725,14.975,49,3028
1,0,7695,0,0,13.025,9.675,17.0375,49,3029
1,0,7605,0,0,11.9125,8.6875,15.8375,49,3030
1,1,8719,0,1,12.725,9.475,16.725,49,3031
0,0,33520,0,0,10.9875,8.55,13.8125,49,3032
0,0,55486,0,0,11.1125,8.8875,13.6375,49,3033
1,0,78859,1,0,12.975,10.7,15.5125,49,3034
0,0,29405,0,0,11.3,8.6625,14.3625,49,3035
1,0,10449,0,0,12.4125,9.1375,16.3625,49,3036
1,1,14926,0,1,13.075,9.9875,16.7375,49,3037
1,0,13927,0,1,12.6875,9.6125,16.3125,49,3038
0,0,16895,0,0,11.0875,8.3,14.4125,49,3039
1,0,7141,0,0,12.4125,9.1125,16.375,49,3040
1,0,9208,0,0,12.8875,9.425,17.05,49,3041
1,0,24254,0,1,12.95,10.0375,16.3625,49,3042
1,0,42481,0,0,12.3,9.8125,15.225,49,3043
1,0,9154,0,1,13.225,9.7875,17.4625,49,3044
1,0,16583,0,0,12.375,9.3125,15.9375,49,3045
1,0,5717,0,1,12.9625,9.325,17.325,49,3046
1,0,86956,1,0,12.5875,10.5375,14.85,49,3047
1,0,23796,0,0,13.95,10.8125,17.6625,49,3048
0,0,20875,0,1,9.35,7.3625,11.7125,50,3049
0,1,16157,0,1,8.6,6.7625,10.8125,50,3050
0,0,45870,0,0,8.2375,6.4875,10.35,50,3051
0,0,15014,0,0,8.9,6.9875,11.125,50,3052
0,0,248007,1,0,7.3625,5.9875,8.925,50,3053
0,0,13587,0,0,8.575,6.65,10.8625,50,3054
0,0,15457,0,1,9.4875,7.5375,11.8125,50,3055
0,0,48971,1,0,7.175,5.5,9.3,50,3056
0,0,62415,0,0,7.775,6.05,9.825,50,3057
0,0,34690,0,1,7.9125,6.1,10.0125,50,3058
0,0,56833,0,0,8.0125,6.35,10.1,50,3059
0,0,16644,0,1,8.65,6.75,10.95,50,3060
0,0,488073,1,0,5.875,4.8125,7.1,50,3061
0,0,88759,0,0,7.8125,6.1375,9.7875,50,3062
0,0,27785,0,0,8.5,6.6625,10.65,50,3063
0,0,44159,1,0,7.9125,6.1625,9.975,50,3064
0,0,43857,0,0,6.4125,4.9,8.225,50,3065
0,0,98736,1,0,6.6625,5.2,8.3625,50,3066
0,1,4423,0,1,8.725,6.6625,11.2375,50,3067
0,0,101633,1,0,7.8375,6.2,9.7375,50,3068
0,1,9304,0,1,10.1,8,12.575,50,3069
0,0,51208,0,0,7.975,6.25,10,50,3070
0,0,36842,1,0,7.5125,5.8125,9.4875,50,3071
0,0,19051,0,0,8.7875,6.8125,11.1375,50,3072
0,0,23687,0,0,8.175,6.3375,10.3625,50,3073
0,0,5916,0,1,9.85,7.6625,12.35,50,3074
0,1,20449,0,1,8.375,6.525,10.575,50,3075
0,0,83686,0,0,7.7125,6,9.725,50,3076
0,0,26664,0,0,8.675,6.7875,10.9,50,3077
0,0,166426,1,0,7.3125,5.825,9.0625,50,3078
0,0,20574,0,0,8.0375,6.1875,10.2625,50,3079
0,0,114638,1,0,7,5.5375,8.7625,50,3080
0,0,16836,0,0,8.1,6.2375,10.3,50,3081
0,1,19977,0,1,8.675,6.75,10.9375,50,3082
0,0,28743,0,0,8.65,6.725,10.8625,50,3083
0,0,81442,1,0,8.3125,6.5875,10.325,50,3084
0,0,134063,1,0,8.025,6.4375,9.875,50,3085
0,0,41749,0,1,8.925,6.9625,11.2125,50,3086
0,0,15404,0,0,8.9125,6.9875,11.175,50,3087
1,1,4232,0,1,11.775,8.95,15.25,50,3088
0,0,947735,1,1,9.025,8.125,9.925,50,3089
0,0,44673,0,0,8.2,6.4,10.4125,50,3090
0,0,37660,0,1,7.9875,6.1875,10.1125,50,3091
0,0,35998,0,0,8.8625,6.975,11.05,50,3092
0,0,176695,1,0,7.75,6.25,9.4375,50,3093
0,0,86395,1,0,7.7625,6.125,9.6875,50,3094
0,0,7469,0,0,8.2125,6.3625,10.4125,50,3095
0,0,41019,0,0,6.75,5.1625,8.6625,50,3096
0,0,44205,0,0,8.0625,6.2375,10.2,50,3097
0,0,70019,1,0,6.925,5.375,8.8125,50,3098
0,0,14159,0,1,9.475,7.425,11.875,50,3099
0,0,195408,1,0,8.25,6.7625,9.9625,50,3100
0,0,18021,0,0,8.675,6.7375,10.9625,50,3101
0,0,160331,1,0,8.25,6.6625,10.0875,50,3102
0,0,14755,0,1,8.7625,6.775,11.15,50,3103
0,0,61976,0,0,8.4625,6.6125,10.675,50,3104
0,1,16557,0,1,9.075,7.225,11.3,50,3105
0,0,41949,0,1,8.8,6.925,11,50,3106
0,0,115507,1,0,7.825,6.2,9.625,50,3107
0,0,84345,0,0,6.7625,5.2375,8.625,50,3108
0,0,20689,0,1,8,6.1875,10.1,50,3109
0,0,28816,0,0,8.3125,6.45,10.575,50,3110
0,0,29773,0,0,8.0375,6.225,10.15,50,3111
0,0,21430,0,0,9.4,7.4875,11.6625,50,3112
0,0,102228,1,0,6.8125,5.3375,8.5625,50,3113
0,0,15911,0,1,9.2875,7.225,11.6625,50,3114
0,0,131887,1,0,7.2125,5.725,8.9625,50,3115
0,0,389891,1,0,6.7,5.375,8.2375,50,3116
0,0,52410,0,0,8.35,6.55,10.5,50,3117
0,0,24496,0,1,8.575,6.6875,10.8875,50,3118
0,0,166994,1,0,7.9625,6.3875,9.7875,50,3119
0,0,74749,1,0,8.6,6.825,10.725,50,3120
0,0,36299,1,1,4.7625,3.775,5.85,51,3121
0,0,11668,0,0,8,6.275,9.9375,51,3122
0,0,46133,1,0,6.3375,5.1875,7.6375,51,3123
0,0,15885,0,0,7.5375,5.9875,9.3125,51,3124
0,0,13833,0,0,7.225,5.6,9.0875,51,3125
0,1,7083,0,1,7.2375,5.475,9.35,51,3126
0,0,40123,0,1,8.3375,7.125,9.6875,51,3127
0,1,13249,0,1,8.3125,6.5875,10.2875,51,3128
0,0,4812,1,0,8.5875,6.4625,11.0375,51,3129
0,0,8569,1,0,7.9625,6.1375,10.125,51,3130
0,0,91738,1,0,7.8375,6.925,8.7625,51,3131
0,0,18106,0,0,7.4625,6,9.15,51,3132
0,0,75450,1,0,7.5125,6.55,8.525,51,3133
0,0,2484,0,0,7.525,5.3625,10.1125,51,3134
0,0,28205,1,0,6.725,5.5375,8.05,51,3135
0,1,8667,0,1,8.8125,6.8125,11.1375,51,3136
0,0,29116,1,0,8.1125,6.75,9.55,51,3137
0,0,10247,0,0,5.75,4.275,7.5125,51,3138
0,0,43806,1,0,6.625,5.5,7.9,51,3139
0,0,21294,0,0,4.0125,3.0375,5.2125,51,3140
0,0,21118,0,0,6.6,5.25,8.175,51,3141
0,0,8533,1,0,9.275,7.2,11.7375,51,3142
0,0,7208,1,0,7.3,5.5,9.3375,51,3143
